Time (s)	O2 conc. (ppm)
173.64	2.102E+05	21.0
174.03	2.102E+05	21.0
174.42	2.102E+05	21.0
174.82	2.102E+05	21.0
175.24	2.102E+05	21.0
175.63	2.102E+05	21.0
176.03	2.102E+05	21.0
176.42	2.102E+05	21.0
176.81	2.102E+05	21.0
177.20	2.102E+05	21.0
177.60	2.102E+05	21.0
177.97	2.102E+05	21.0
178.36	2.102E+05	21.0
178.75	2.102E+05	21.0
179.14	2.102E+05	21.0
179.53	2.102E+05	21.0
179.92	2.102E+05	21.0
180.34	2.102E+05	21.0
180.74	2.102E+05	21.0
181.13	2.102E+05	21.0
181.52	2.102E+05	21.0
181.91	2.102E+05	21.0
182.30	2.102E+05	21.0
182.67	2.102E+05	21.0
183.04	2.102E+05	21.0
183.43	2.102E+05	21.0
183.82	2.102E+05	21.0
184.21	2.102E+05	21.0
184.61	2.102E+05	21.0
185.00	2.102E+05	21.0
185.39	2.102E+05	21.0
185.79	2.102E+05	21.0
186.18	2.102E+05	21.0
186.60	2.102E+05	21.0
187.02	2.102E+05	21.0
187.41	2.102E+05	21.0
187.80	2.102E+05	21.0
188.20	2.102E+05	21.0
188.59	2.102E+05	21.0
188.98	2.102E+05	21.0
189.37	2.102E+05	21.0
189.77	2.102E+05	21.0
190.16	2.102E+05	21.0
190.55	2.102E+05	21.0
190.97	2.102E+05	21.0
191.39	2.102E+05	21.0
191.78	2.102E+05	21.0
192.20	2.102E+05	21.0
192.59	2.102E+05	21.0
192.98	2.102E+05	21.0
193.38	2.102E+05	21.0
193.78	2.102E+05	21.0
194.19	2.102E+05	21.0
194.59	2.102E+05	21.0
194.98	2.102E+05	21.0
195.37	2.102E+05	21.0
195.77	2.102E+05	21.0
196.16	2.102E+05	21.0
196.55	2.102E+05	21.0
196.97	2.102E+05	21.0
197.36	2.102E+05	21.0
197.76	2.102E+05	21.0
198.17	2.102E+05	21.0
198.60	2.102E+05	21.0
199.01	2.102E+05	21.0
199.41	2.102E+05	21.0
199.80	2.102E+05	21.0
200.22	2.102E+05	21.0
200.61	2.102E+05	21.0
201.01	2.102E+05	21.0
201.40	2.102E+05	21.0
201.79	2.102E+05	21.0
202.21	2.102E+05	21.0
202.63	2.102E+05	21.0
203.02	2.102E+05	21.0
203.41	2.102E+05	21.0
203.81	2.102E+05	21.0
204.23	2.102E+05	21.0
204.68	2.102E+05	21.0
205.10	2.102E+05	21.0
205.49	2.102E+05	21.0
205.88	2.102E+05	21.0
206.28	2.102E+05	21.0
206.67	2.102E+05	21.0
207.06	2.102E+05	21.0
207.48	2.102E+05	21.0
207.90	2.102E+05	21.0
208.32	2.102E+05	21.0
208.75	2.102E+05	21.0
209.17	2.102E+05	21.0
209.58	2.102E+05	21.0
210.00	2.102E+05	21.0
210.42	2.102E+05	21.0
210.81	2.102E+05	21.0
211.23	2.102E+05	21.0
211.63	2.102E+05	21.0
212.05	2.102E+05	21.0
212.47	2.102E+05	21.0
212.86	2.102E+05	21.0
213.28	2.102E+05	21.0
213.70	2.102E+05	21.0
214.09	2.102E+05	21.0
214.49	2.102E+05	21.0
214.91	2.102E+05	21.0
215.32	2.102E+05	21.0
215.74	2.102E+05	21.0
216.14	2.101E+05	21.0
216.54	2.102E+05	21.0
216.96	2.102E+05	21.0
217.37	2.102E+05	21.0
217.77	2.102E+05	21.0
218.19	2.102E+05	21.0
218.61	2.102E+05	21.0
219.01	2.102E+05	21.0
219.40	2.101E+05	21.0
219.80	2.101E+05	21.0
220.22	2.102E+05	21.0
220.64	2.102E+05	21.0
221.08	2.102E+05	21.0
221.51	2.102E+05	21.0
221.93	2.102E+05	21.0
222.35	2.102E+05	21.0
222.74	2.102E+05	21.0
223.16	2.102E+05	21.0
223.58	2.102E+05	21.0
223.97	2.101E+05	21.0
224.37	2.102E+05	21.0
224.79	2.102E+05	21.0
225.21	2.101E+05	21.0
225.60	2.101E+05	21.0
226.02	2.102E+05	21.0
226.44	2.101E+05	21.0
226.87	2.102E+05	21.0
227.29	2.101E+05	21.0
227.71	2.102E+05	21.0
228.13	2.101E+05	21.0
228.55	2.101E+05	21.0
228.96	2.101E+05	21.0
229.39	2.102E+05	21.0
229.81	2.101E+05	21.0
230.23	2.101E+05	21.0
230.65	2.102E+05	21.0
231.07	2.101E+05	21.0
231.49	2.102E+05	21.0
231.95	2.101E+05	21.0
232.36	2.101E+05	21.0
232.78	2.101E+05	21.0
233.20	2.102E+05	21.0
233.62	2.102E+05	21.0
234.04	2.101E+05	21.0
234.46	2.101E+05	21.0
234.89	2.102E+05	21.0
235.31	2.101E+05	21.0
235.73	2.101E+05	21.0
236.15	2.101E+05	21.0
236.60	2.101E+05	21.0
237.02	2.101E+05	21.0
237.44	2.101E+05	21.0
237.86	2.101E+05	21.0
238.30	2.101E+05	21.0
238.72	2.101E+05	21.0
239.14	2.102E+05	21.0
239.59	2.101E+05	21.0
240.01	2.101E+05	21.0
240.43	2.101E+05	21.0
240.85	2.101E+05	21.0
241.27	2.101E+05	21.0
241.69	2.101E+05	21.0
242.11	2.101E+05	21.0
242.54	2.101E+05	21.0
242.95	2.101E+05	21.0
243.37	2.101E+05	21.0
243.79	2.101E+05	21.0
244.21	2.101E+05	21.0
244.63	2.101E+05	21.0
245.06	2.101E+05	21.0
245.47	2.101E+05	21.0
245.92	2.101E+05	21.0
246.36	2.102E+05	21.0
246.78	2.101E+05	21.0
247.23	2.101E+05	21.0
247.66	2.101E+05	21.0
248.07	2.101E+05	21.0
248.52	2.101E+05	21.0
248.96	2.101E+05	21.0
249.38	2.101E+05	21.0
249.83	2.101E+05	21.0
250.25	2.101E+05	21.0
250.70	2.101E+05	21.0
