Time (s)	O2 conc. (ppm)
281.59	2.101E+05	21.0
282.03	2.101E+05	21.0
282.48	2.101E+05	21.0
282.93	2.101E+05	21.0
283.38	2.101E+05	21.0
283.83	2.101E+05	21.0
284.27	2.101E+05	21.0
284.72	2.101E+05	21.0
285.17	2.101E+05	21.0
285.62	2.101E+05	21.0
286.07	2.101E+05	21.0
286.51	2.101E+05	21.0
286.96	2.101E+05	21.0
287.41	2.101E+05	21.0
287.88	2.101E+05	21.0
288.33	2.101E+05	21.0
288.77	2.101E+05	21.0
289.22	2.102E+05	21.0
289.67	2.101E+05	21.0
290.12	2.101E+05	21.0
290.56	2.101E+05	21.0
291.02	2.101E+05	21.0
291.46	2.101E+05	21.0
291.91	2.101E+05	21.0
292.35	2.101E+05	21.0
292.80	2.101E+05	21.0
293.25	2.101E+05	21.0
293.73	2.101E+05	21.0
294.17	2.101E+05	21.0
294.62	2.101E+05	21.0
295.09	2.101E+05	21.0
295.54	2.101E+05	21.0
296.02	2.101E+05	21.0
296.46	2.101E+05	21.0
296.91	2.101E+05	21.0
297.35	2.101E+05	21.0
297.80	2.101E+05	21.0
298.27	2.101E+05	21.0
298.72	2.100E+05	21.0
299.20	2.101E+05	21.0
299.64	2.100E+05	21.0
300.09	2.101E+05	21.0
300.54	2.100E+05	21.0
300.99	2.101E+05	21.0
301.47	2.100E+05	21.0
301.92	2.100E+05	21.0
302.36	2.101E+05	21.0
302.81	2.100E+05	21.0
303.25	2.100E+05	21.0
303.73	2.100E+05	21.0
304.18	2.100E+05	21.0
304.65	2.100E+05	21.0
305.13	2.100E+05	21.0
305.60	2.101E+05	21.0
306.07	2.100E+05	21.0
306.53	2.100E+05	21.0
307.00	2.100E+05	21.0
307.47	2.101E+05	21.0
307.95	2.100E+05	21.0
308.42	2.100E+05	21.0
308.89	2.100E+05	21.0
309.34	2.101E+05	21.0
309.84	2.100E+05	21.0
310.29	2.100E+05	21.0
310.76	2.100E+05	21.0
311.24	2.100E+05	21.0
311.72	2.100E+05	21.0
312.19	2.100E+05	21.0
312.66	2.100E+05	21.0
313.14	2.100E+05	21.0
313.64	2.100E+05	21.0
314.12	2.100E+05	21.0
314.59	2.100E+05	21.0
315.06	2.100E+05	21.0
315.53	2.100E+05	21.0
316.01	2.100E+05	21.0
316.48	2.100E+05	21.0
316.96	2.100E+05	21.0
317.43	2.100E+05	21.0
317.90	2.100E+05	21.0
318.38	2.100E+05	21.0
318.85	2.100E+05	21.0
319.33	2.100E+05	21.0
319.80	2.100E+05	21.0
320.28	2.100E+05	21.0
320.75	2.100E+05	21.0
321.22	2.100E+05	21.0
321.70	2.100E+05	21.0
322.18	2.100E+05	21.0
322.65	2.100E+05	21.0
323.13	2.100E+05	21.0
323.60	2.100E+05	21.0
324.07	2.100E+05	21.0
324.55	2.100E+05	21.0
325.02	2.100E+05	21.0
325.50	2.100E+05	21.0
325.97	2.100E+05	21.0
326.47	2.100E+05	21.0
326.94	2.100E+05	21.0
327.42	2.100E+05	21.0
327.89	2.100E+05	21.0
328.36	2.100E+05	21.0
328.83	2.100E+05	21.0
329.31	2.100E+05	21.0
329.79	2.100E+05	21.0
330.26	2.100E+05	21.0
330.73	2.100E+05	21.0
331.23	2.100E+05	21.0
331.73	2.100E+05	21.0
332.21	2.100E+05	21.0
332.68	2.100E+05	21.0
333.16	2.100E+05	21.0
333.63	2.100E+05	21.0
334.10	2.100E+05	21.0
334.60	2.100E+05	21.0
335.08	2.100E+05	21.0
335.55	2.100E+05	21.0
336.06	2.100E+05	21.0
336.55	2.100E+05	21.0
337.08	2.101E+05	21.0
337.59	2.100E+05	21.0
338.09	2.100E+05	21.0
338.62	2.100E+05	21.0
339.12	2.100E+05	21.0
339.62	2.100E+05	21.0
340.10	2.100E+05	21.0
340.60	2.100E+05	21.0
341.07	2.100E+05	21.0
341.54	2.100E+05	21.0
342.04	2.101E+05	21.0
342.52	2.100E+05	21.0
343.00	2.100E+05	21.0
343.47	2.100E+05	21.0
343.97	2.100E+05	21.0
344.47	2.100E+05	21.0
344.95	2.100E+05	21.0
345.42	2.100E+05	21.0
345.92	2.100E+05	21.0
346.42	2.100E+05	21.0
346.95	2.100E+05	21.0
