Time (s)	O2 conc. (ppm)
313.72	2.100E+05	21.0
314.22	2.100E+05	21.0
314.72	2.100E+05	21.0
315.23	2.100E+05	21.0
315.73	2.100E+05	21.0
316.23	2.100E+05	21.0
316.73	2.100E+05	21.0
317.25	2.100E+05	21.0
317.74	2.100E+05	21.0
318.21	2.100E+05	21.0
318.71	2.100E+05	21.0
319.18	2.100E+05	21.0
319.68	2.100E+05	21.0
320.16	2.100E+05	21.0
320.66	2.100E+05	21.0
321.13	2.100E+05	21.0
321.61	2.100E+05	21.0
322.08	2.100E+05	21.0
322.58	2.100E+05	21.0
323.06	2.100E+05	21.0
323.56	2.100E+05	21.0
324.09	2.100E+05	21.0
324.56	2.100E+05	21.0
325.06	2.100E+05	21.0
325.54	2.100E+05	21.0
326.01	2.100E+05	21.0
326.51	2.100E+05	21.0
326.98	2.100E+05	21.0
327.48	2.100E+05	21.0
327.96	2.100E+05	21.0
328.46	2.100E+05	21.0
328.94	2.100E+05	21.0
329.41	2.100E+05	21.0
329.88	2.100E+05	21.0
330.35	2.100E+05	21.0
330.83	2.100E+05	21.0
331.31	2.100E+05	21.0
331.81	2.100E+05	21.0
332.28	2.100E+05	21.0
332.78	2.100E+05	21.0
333.26	2.100E+05	21.0
333.76	2.100E+05	21.0
334.23	2.100E+05	21.0
334.73	2.100E+05	21.0
335.23	2.100E+05	21.0
335.71	2.100E+05	21.0
336.18	2.100E+05	21.0
336.68	2.100E+05	21.0
337.18	2.100E+05	21.0
337.68	2.100E+05	21.0
338.16	2.100E+05	21.0
338.66	2.100E+05	21.0
339.18	2.100E+05	21.0
339.69	2.100E+05	21.0
340.18	2.100E+05	21.0
340.69	2.100E+05	21.0
341.19	2.100E+05	21.0
341.69	2.100E+05	21.0
342.19	2.100E+05	21.0
342.69	2.100E+05	21.0
343.16	2.100E+05	21.0
343.66	2.100E+05	21.0
344.16	2.100E+05	21.0
344.66	2.100E+05	21.0
345.16	2.100E+05	21.0
345.66	2.099E+05	21.0
346.17	2.100E+05	21.0
346.67	2.100E+05	21.0
347.17	2.100E+05	21.0
347.67	2.100E+05	21.0
348.16	2.100E+05	21.0
348.70	2.100E+05	21.0
