Time (s)	O2 conc. (ppm)
369.88	2.099E+05	21.0
370.40	2.099E+05	21.0
370.90	2.099E+05	21.0
371.43	2.098E+05	21.0
371.93	2.099E+05	21.0
372.47	2.099E+05	21.0
372.97	2.099E+05	21.0
373.49	2.098E+05	21.0
373.99	2.099E+05	21.0
374.52	2.099E+05	21.0
375.02	2.099E+05	21.0
375.55	2.099E+05	21.0
376.05	2.099E+05	21.0
376.54	2.099E+05	21.0
377.04	2.099E+05	21.0
377.55	2.099E+05	21.0
378.05	2.099E+05	21.0
378.55	2.099E+05	21.0
379.05	2.099E+05	21.0
379.55	2.099E+05	21.0
380.06	2.099E+05	21.0
380.56	2.099E+05	21.0
381.08	2.099E+05	21.0
381.61	2.099E+05	21.0
382.14	2.099E+05	21.0
382.65	2.099E+05	21.0
383.17	2.099E+05	21.0
383.67	2.099E+05	21.0
384.17	2.099E+05	21.0
384.67	2.099E+05	21.0
385.17	2.099E+05	21.0
385.67	2.099E+05	21.0
386.20	2.099E+05	21.0
386.70	2.099E+05	21.0
387.22	2.099E+05	21.0
387.73	2.099E+05	21.0
388.23	2.099E+05	21.0
388.76	2.099E+05	21.0
389.28	2.099E+05	21.0
389.81	2.099E+05	21.0
390.35	2.099E+05	21.0
390.87	2.099E+05	21.0
391.40	2.099E+05	21.0
391.93	2.099E+05	21.0
392.45	2.099E+05	21.0
392.96	2.099E+05	21.0
393.51	2.099E+05	21.0
394.04	2.099E+05	21.0
394.57	2.099E+05	21.0
395.09	2.099E+05	21.0
395.60	2.099E+05	21.0
396.13	2.099E+05	21.0
396.65	2.099E+05	21.0
397.18	2.099E+05	21.0
397.71	2.099E+05	21.0
398.24	2.099E+05	21.0
398.77	2.099E+05	21.0
399.29	2.099E+05	21.0
399.79	2.099E+05	21.0
400.32	2.099E+05	21.0
400.85	2.099E+05	21.0
401.38	2.099E+05	21.0
401.90	2.099E+05	21.0
402.46	2.099E+05	21.0
402.96	2.099E+05	21.0
403.49	2.099E+05	21.0
404.02	2.099E+05	21.0
404.54	2.099E+05	21.0
405.07	2.099E+05	21.0
405.59	2.099E+05	21.0
406.16	2.099E+05	21.0
406.71	2.099E+05	21.0
407.27	2.099E+05	21.0
407.82	2.099E+05	21.0
408.37	2.099E+05	21.0
408.91	2.099E+05	21.0
409.43	2.099E+05	21.0
409.96	2.099E+05	21.0
410.49	2.099E+05	21.0
411.00	2.099E+05	21.0
411.53	2.099E+05	21.0
412.05	2.099E+05	21.0
412.58	2.099E+05	21.0
413.11	2.098E+05	21.0
413.64	2.099E+05	21.0
414.19	2.099E+05	21.0
414.75	2.099E+05	21.0
415.30	2.099E+05	21.0
415.83	2.099E+05	21.0
416.36	2.099E+05	21.0
416.89	2.099E+05	21.0
417.42	2.099E+05	21.0
417.97	2.098E+05	21.0
418.50	2.099E+05	21.0
419.04	2.099E+05	21.0
419.56	2.099E+05	21.0
420.09	2.099E+05	21.0
420.62	2.099E+05	21.0
421.14	2.099E+05	21.0
421.65	2.099E+05	21.0
422.18	2.099E+05	21.0
422.73	2.099E+05	21.0
423.25	2.099E+05	21.0
423.81	2.099E+05	21.0
424.34	2.099E+05	21.0
424.87	2.099E+05	21.0
425.39	2.099E+05	21.0
425.92	2.099E+05	21.0
426.45	2.099E+05	21.0
426.98	2.099E+05	21.0
427.54	2.099E+05	21.0
428.06	2.099E+05	21.0
428.59	2.099E+05	21.0
429.12	2.099E+05	21.0
429.65	2.099E+05	21.0
430.20	2.099E+05	21.0
430.73	2.099E+05	21.0
431.26	2.099E+05	21.0
431.79	2.099E+05	21.0
432.31	2.099E+05	21.0
432.90	2.099E+05	21.0
433.45	2.099E+05	21.0
434.00	2.099E+05	21.0
434.56	2.099E+05	21.0
435.11	2.099E+05	21.0
435.70	2.099E+05	21.0
436.25	2.099E+05	21.0
436.80	2.099E+05	21.0
437.39	2.099E+05	21.0
437.94	2.099E+05	21.0
438.52	2.099E+05	21.0
439.10	2.099E+05	21.0
439.64	2.099E+05	21.0
440.22	2.099E+05	21.0
440.77	2.100E+05	21.0
441.33	2.099E+05	21.0
441.91	2.099E+05	21.0
442.44	2.099E+05	21.0
443.00	2.099E+05	21.0
443.55	2.099E+05	21.0
444.13	2.099E+05	21.0
444.69	2.099E+05	21.0
445.24	2.099E+05	21.0
445.80	2.099E+05	21.0
446.35	2.100E+05	21.0
446.88	2.099E+05	21.0
447.41	2.099E+05	21.0
447.97	2.100E+05	21.0
448.52	2.100E+05	21.0
449.08	2.099E+05	21.0
449.63	2.100E+05	21.0
450.19	2.099E+05	21.0
450.75	2.099E+05	21.0
451.30	2.100E+05	21.0
451.86	2.100E+05	21.0
452.42	2.099E+05	21.0
452.97	2.100E+05	21.0
453.55	2.099E+05	21.0
454.11	2.099E+05	21.0
454.69	2.099E+05	21.0
455.25	2.099E+05	21.0
455.80	2.099E+05	21.0
456.36	2.099E+05	21.0
456.91	2.099E+05	21.0
457.47	2.099E+05	21.0
458.02	2.099E+05	21.0
458.60	2.099E+05	21.0
459.16	2.099E+05	21.0
459.71	2.099E+05	21.0
460.27	2.099E+05	21.0
460.85	2.099E+05	21.0
461.43	2.099E+05	21.0
461.99	2.099E+05	21.0
462.54	2.099E+05	21.0
463.10	2.099E+05	21.0
463.65	2.099E+05	21.0
464.21	2.099E+05	21.0
464.76	2.099E+05	21.0
465.32	2.099E+05	21.0
465.88	2.099E+05	21.0
466.46	2.099E+05	21.0
467.06	2.099E+05	21.0
467.64	2.099E+05	21.0
468.23	2.099E+05	21.0
468.81	2.099E+05	21.0
469.37	2.099E+05	21.0
469.92	2.099E+05	21.0
470.48	2.099E+05	21.0
471.04	2.099E+05	21.0
471.59	2.099E+05	21.0
472.17	2.099E+05	21.0
472.72	2.099E+05	21.0
473.28	2.099E+05	21.0
473.86	2.099E+05	21.0
474.44	2.100E+05	21.0
475.00	2.099E+05	21.0
475.61	2.099E+05	21.0
476.17	2.099E+05	21.0
476.72	2.099E+05	21.0
477.30	2.100E+05	21.0
477.86	2.099E+05	21.0
478.45	2.100E+05	21.0
479.03	2.100E+05	21.0
479.61	2.100E+05	21.0
480.16	2.100E+05	21.0
480.74	2.100E+05	21.0
481.33	2.100E+05	21.0
481.91	2.100E+05	21.0
482.49	2.100E+05	21.0
483.07	2.100E+05	21.0
483.66	2.100E+05	21.0
484.27	2.100E+05	21.0
484.88	2.101E+05	21.0
485.49	2.101E+05	21.0
486.08	2.101E+05	21.0
486.66	2.100E+05	21.0
487.24	2.100E+05	21.0
487.83	2.100E+05	21.0
488.41	2.100E+05	21.0
488.97	2.101E+05	21.0
489.55	2.100E+05	21.0
490.13	2.101E+05	21.0
490.72	2.100E+05	21.0
491.30	2.101E+05	21.0
491.89	2.100E+05	21.0
492.47	2.100E+05	21.0
493.05	2.101E+05	21.0
493.63	2.100E+05	21.0
494.22	2.100E+05	21.0
494.80	2.100E+05	21.0
495.38	2.100E+05	21.0
495.96	2.100E+05	21.0
496.55	2.100E+05	21.0
497.13	2.100E+05	21.0
497.71	2.100E+05	21.0
498.29	2.100E+05	21.0
498.87	2.100E+05	21.0
499.45	2.100E+05	21.0
500.06	2.100E+05	21.0
500.64	2.100E+05	21.0
501.22	2.100E+05	21.0
501.81	2.100E+05	21.0
502.42	2.100E+05	21.0
503.00	2.100E+05	21.0
503.60	2.100E+05	21.0
504.19	2.100E+05	21.0
504.80	2.100E+05	21.0
505.43	2.100E+05	21.0
506.07	2.100E+05	21.0
506.68	2.100E+05	21.0
507.31	2.100E+05	21.0
507.92	2.100E+05	21.0
508.53	2.100E+05	21.0
509.11	2.100E+05	21.0
509.73	2.100E+05	21.0
510.33	2.100E+05	21.0
510.91	2.100E+05	21.0
511.49	2.100E+05	21.0
512.08	2.100E+05	21.0
512.69	2.100E+05	21.0
513.29	2.100E+05	21.0
513.88	2.100E+05	21.0
514.46	2.100E+05	21.0
515.07	2.100E+05	21.0
515.65	2.100E+05	21.0
516.26	2.100E+05	21.0
516.86	2.100E+05	21.0
517.45	2.100E+05	21.0
518.06	2.100E+05	21.0
518.64	2.100E+05	21.0
519.25	2.100E+05	21.0
519.83	2.100E+05	21.0
520.44	2.100E+05	21.0
521.05	2.100E+05	21.0
521.66	2.100E+05	21.0
522.25	2.100E+05	21.0
522.85	2.100E+05	21.0
523.49	2.100E+05	21.0
524.12	2.100E+05	21.0
524.92	2.100E+05	21.0
525.72	2.100E+05	21.0
526.35	2.100E+05	21.0
526.99	2.100E+05	21.0
527.60	2.100E+05	21.0
528.21	2.100E+05	21.0
528.82	2.100E+05	21.0
529.43	2.100E+05	21.0
530.07	2.100E+05	21.0
530.71	2.100E+05	21.0
531.34	2.100E+05	21.0
531.98	2.100E+05	21.0
532.62	2.100E+05	21.0
533.25	2.100E+05	21.0
533.89	2.100E+05	21.0
534.52	2.100E+05	21.0
535.14	2.100E+05	21.0
535.77	2.101E+05	21.0
536.41	2.100E+05	21.0
537.04	2.100E+05	21.0
537.69	2.100E+05	21.0
538.32	2.100E+05	21.0
538.93	2.100E+05	21.0
539.57	2.101E+05	21.0
540.19	2.100E+05	21.0
541.88	2.100E+05	21.0
542.48	2.100E+05	21.0
543.09	2.100E+05	21.0
543.71	2.101E+05	21.0
544.31	2.100E+05	21.0
544.95	2.101E+05	21.0
545.55	2.100E+05	21.0
546.16	2.100E+05	21.0
546.78	2.100E+05	21.0
547.41	2.100E+05	21.0
548.05	2.100E+05	21.0
548.65	2.100E+05	21.0
549.24	2.100E+05	21.0
549.88	2.101E+05	21.0
550.52	2.101E+05	21.0
551.15	2.101E+05	21.0
551.77	2.101E+05	21.0
552.38	2.101E+05	21.0
552.99	2.101E+05	21.0
553.59	2.101E+05	21.0
554.21	2.101E+05	21.0
554.82	2.101E+05	21.0
555.43	2.101E+05	21.0
556.03	2.101E+05	21.0
556.65	2.101E+05	21.0
557.28	2.101E+05	21.0
557.89	2.100E+05	21.0
558.50	2.101E+05	21.0
559.14	2.101E+05	21.0
559.78	2.100E+05	21.0
560.44	2.100E+05	21.0
561.10	2.101E+05	21.0
561.75	2.101E+05	21.0
562.38	2.100E+05	21.0
562.99	2.101E+05	21.0
563.62	2.100E+05	21.0
564.24	2.100E+05	21.0
564.88	2.101E+05	21.0
565.51	2.101E+05	21.0
566.15	2.100E+05	21.0
566.79	2.100E+05	21.0
567.43	2.100E+05	21.0
568.04	2.100E+05	21.0
568.65	2.101E+05	21.0
569.26	2.100E+05	21.0
569.87	2.100E+05	21.0
570.51	2.100E+05	21.0
571.14	2.100E+05	21.0
571.75	2.100E+05	21.0
572.39	2.100E+05	21.0
573.00	2.100E+05	21.0
573.61	2.100E+05	21.0
574.24	2.100E+05	21.0
574.86	2.100E+05	21.0
575.46	2.100E+05	21.0
576.07	2.100E+05	21.0
576.68	2.100E+05	21.0
577.30	2.100E+05	21.0
577.90	2.100E+05	21.0
578.51	2.100E+05	21.0
579.12	2.100E+05	21.0
579.76	2.100E+05	21.0
580.39	2.101E+05	21.0
581.00	2.100E+05	21.0
581.67	2.101E+05	21.0
582.34	2.101E+05	21.0
582.98	2.101E+05	21.0
583.88	2.101E+05	21.0
584.54	2.101E+05	21.0
615.64	2.100E+05	21.0
