Time (s)	O2 conc. (ppm)
175.78	2.109E+05	21.0
176.20	2.107E+05	21.0
176.63	2.106E+05	21.0
177.02	2.105E+05	21.0
177.44	2.103E+05	21.0
177.86	2.102E+05	21.0
178.26	2.101E+05	21.0
178.66	2.100E+05	21.0
179.08	2.098E+05	21.0
179.50	2.096E+05	21.0
179.90	2.095E+05	21.0
180.32	2.094E+05	21.0
180.72	2.092E+05	21.0
181.12	2.091E+05	21.0
181.54	2.089E+05	21.0
181.93	2.087E+05	21.0
182.32	2.086E+05	21.0
182.72	2.085E+05	21.0
183.12	2.083E+05	21.0
183.51	2.082E+05	21.0
183.94	2.080E+05	21.0
184.33	2.079E+05	21.0
184.75	2.077E+05	21.0
185.15	2.075E+05	21.0
185.54	2.074E+05	21.0
185.96	2.073E+05	21.0
186.36	2.071E+05	21.0
186.76	2.070E+05	21.0
187.18	2.068E+05	21.0
187.58	2.067E+05	21.0
188.00	2.065E+05	21.0
188.39	2.064E+05	21.0
188.82	2.063E+05	21.0
189.22	2.062E+05	21.0
189.61	2.061E+05	21.0
190.03	2.059E+05	21.0
190.42	2.058E+05	21.0
190.84	2.057E+05	21.0
191.27	2.056E+05	21.0
191.67	2.055E+05	21.0
192.09	2.054E+05	21.0
192.51	2.053E+05	21.0
192.93	2.052E+05	21.0
193.35	2.051E+05	21.0
193.77	2.051E+05	21.0
194.16	2.050E+05	21.0
194.59	2.049E+05	21.0
195.01	2.049E+05	21.0
195.40	2.048E+05	21.0
195.79	2.048E+05	21.0
196.21	2.047E+05	21.0
196.61	2.047E+05	21.0
197.03	2.046E+05	21.0
197.45	2.046E+05	21.0
197.85	2.046E+05	21.0
198.27	2.046E+05	21.0
198.69	2.046E+05	21.0
199.08	2.046E+05	21.0
199.48	2.046E+05	21.0
199.90	2.046E+05	21.0
200.32	2.046E+05	21.0
200.74	2.046E+05	21.0
201.16	2.047E+05	21.0
201.55	2.047E+05	21.0
201.95	2.047E+05	21.0
202.37	2.047E+05	21.0
202.79	2.048E+05	21.0
203.21	2.048E+05	21.0
203.66	2.049E+05	21.0
204.07	2.050E+05	21.0
204.50	2.050E+05	21.0
204.95	2.051E+05	21.0
205.37	2.052E+05	21.0
205.79	2.052E+05	21.0
206.24	2.053E+05	21.0
206.64	2.055E+05	21.0
207.04	2.055E+05	21.0
207.45	2.056E+05	21.0
207.85	2.057E+05	21.0
208.24	2.058E+05	21.0
208.66	2.059E+05	21.0
209.06	2.060E+05	21.0
209.48	2.061E+05	21.0
209.90	2.062E+05	21.0
210.32	2.064E+05	21.0
210.72	2.064E+05	21.0
211.14	2.065E+05	21.0
211.53	2.067E+05	21.0
211.96	2.068E+05	21.0
212.38	2.069E+05	21.0
212.80	2.070E+05	21.0
213.20	2.072E+05	21.0
213.62	2.073E+05	21.0
214.01	2.074E+05	21.0
214.43	2.076E+05	21.0
214.86	2.077E+05	21.0
215.28	2.078E+05	21.0
215.73	2.079E+05	21.0
216.18	2.080E+05	21.0
216.57	2.082E+05	21.0
216.99	2.083E+05	21.0
217.42	2.084E+05	21.0
217.82	2.085E+05	21.0
218.23	2.086E+05	21.0
218.66	2.088E+05	21.0
219.08	2.088E+05	21.0
219.50	2.089E+05	21.0
219.93	2.091E+05	21.0
220.35	2.092E+05	21.0
220.75	2.093E+05	21.0
221.17	2.094E+05	21.0
221.56	2.094E+05	21.0
222.01	2.096E+05	21.0
222.45	2.096E+05	21.0
222.86	2.097E+05	21.0
223.30	2.097E+05	21.0
223.72	2.099E+05	21.0
224.12	2.100E+05	21.0
224.54	2.100E+05	21.0
224.98	2.101E+05	21.0
225.39	2.101E+05	21.0
225.81	2.102E+05	21.0
226.25	2.102E+05	21.0
226.67	2.103E+05	21.0
227.09	2.103E+05	21.0
227.54	2.103E+05	21.0
227.94	2.103E+05	21.0
228.36	2.104E+05	21.0
228.75	2.104E+05	21.0
229.17	2.104E+05	21.0
229.59	2.104E+05	21.0
230.04	2.104E+05	21.0
230.46	2.104E+05	21.0
230.88	2.104E+05	21.0
231.30	2.104E+05	21.0
231.72	2.104E+05	21.0
232.17	2.104E+05	21.0
232.59	2.104E+05	21.0
233.01	2.104E+05	21.0
233.43	2.103E+05	21.0
233.85	2.103E+05	21.0
234.27	2.103E+05	21.0
234.69	2.102E+05	21.0
235.14	2.102E+05	21.0
235.57	2.102E+05	21.0
235.99	2.101E+05	21.0
236.43	2.101E+05	21.0
236.85	2.100E+05	21.0
237.27	2.099E+05	21.0
237.72	2.099E+05	21.0
238.15	2.098E+05	21.0
238.57	2.097E+05	21.0
239.01	2.097E+05	21.0
239.43	2.095E+05	21.0
239.86	2.094E+05	21.0
240.30	2.094E+05	21.0
240.73	2.093E+05	21.0
241.18	2.092E+05	21.0
241.63	2.092E+05	21.0
242.05	2.091E+05	21.0
242.47	2.089E+05	21.0
242.92	2.088E+05	21.0
243.35	2.088E+05	21.0
243.79	2.087E+05	21.0
244.24	2.085E+05	21.0
244.66	2.085E+05	21.0
245.08	2.084E+05	21.0
245.53	2.083E+05	21.0
245.99	2.082E+05	21.0
246.43	2.080E+05	21.0
246.91	2.079E+05	21.0
247.36	2.078E+05	21.0
247.81	2.077E+05	21.0
248.28	2.076E+05	21.0
248.71	2.076E+05	21.0
249.15	2.075E+05	21.0
249.60	2.074E+05	21.0
250.05	2.073E+05	21.0
250.50	2.072E+05	21.0
250.94	2.071E+05	21.0
251.37	2.070E+05	21.0
251.82	2.069E+05	21.0
252.27	2.068E+05	21.0
252.71	2.068E+05	21.0
253.16	2.067E+05	21.0
253.61	2.066E+05	21.0
254.03	2.065E+05	21.0
254.48	2.065E+05	21.0
254.93	2.064E+05	21.0
255.35	2.063E+05	21.0
255.77	2.063E+05	21.0
256.21	2.063E+05	21.0
256.64	2.062E+05	21.0
257.09	2.062E+05	21.0
257.54	2.061E+05	21.0
257.98	2.061E+05	21.0
258.40	2.061E+05	21.0
258.85	2.060E+05	21.0
259.30	2.060E+05	21.0
259.75	2.060E+05	21.0
260.20	2.060E+05	21.0
260.64	2.059E+05	21.0
261.12	2.058E+05	21.0
261.57	2.060E+05	21.0
262.02	2.059E+05	21.0
262.46	2.059E+05	21.0
262.91	2.059E+05	21.0
263.33	2.059E+05	21.0
263.77	2.060E+05	21.0
264.23	2.059E+05	21.0
264.68	2.060E+05	21.0
265.12	2.060E+05	21.0
265.57	2.060E+05	21.0
266.02	2.060E+05	21.0
266.46	2.061E+05	21.0
266.92	2.061E+05	21.0
267.36	2.062E+05	21.0
267.84	2.062E+05	21.0
268.28	2.062E+05	21.0
268.73	2.063E+05	21.0
269.18	2.063E+05	21.0
269.66	2.064E+05	21.0
270.10	2.065E+05	21.0
270.55	2.065E+05	21.0
271.03	2.066E+05	21.0
271.50	2.066E+05	21.0
271.99	2.067E+05	21.0
272.46	2.068E+05	21.0
272.93	2.069E+05	21.0
273.41	2.069E+05	21.0
273.88	2.070E+05	21.0
274.33	2.071E+05	21.0
274.78	2.072E+05	21.0
275.23	2.073E+05	21.0
275.68	2.074E+05	21.0
276.12	2.074E+05	21.0
276.60	2.075E+05	21.0
277.05	2.076E+05	21.0
277.50	2.077E+05	21.0
277.95	2.078E+05	21.0
278.39	2.078E+05	21.0
278.85	2.079E+05	21.0
279.29	2.080E+05	21.0
279.74	2.080E+05	21.0
280.19	2.082E+05	21.0
280.67	2.082E+05	21.0
281.11	2.083E+05	21.0
281.56	2.084E+05	21.0
282.01	2.084E+05	21.0
282.46	2.085E+05	21.0
282.91	2.085E+05	21.0
283.39	2.086E+05	21.0
283.83	2.087E+05	21.0
284.27	2.088E+05	21.0
284.72	2.088E+05	21.0
285.18	2.088E+05	21.0
285.65	2.089E+05	21.0
286.10	2.090E+05	21.0
286.55	2.090E+05	21.0
286.99	2.091E+05	21.0
