Time (s)	O2 conc. (ppm)
187.54	2.102E+05	21.0
187.93	2.102E+05	21.0
188.33	2.102E+05	21.0
188.72	2.102E+05	21.0
189.11	2.102E+05	21.0
189.50	2.102E+05	21.0
189.92	2.102E+05	21.0
190.32	2.102E+05	21.0
190.71	2.102E+05	21.0
191.13	2.102E+05	21.0
191.55	2.102E+05	21.0
191.97	2.102E+05	21.0
192.36	2.102E+05	21.0
192.78	2.101E+05	21.0
193.18	2.102E+05	21.0
193.60	2.102E+05	21.0
194.01	2.102E+05	21.0
194.43	2.101E+05	21.0
194.85	2.101E+05	21.0
195.27	2.102E+05	21.0
195.67	2.102E+05	21.0
196.09	2.101E+05	21.0
196.48	2.102E+05	21.0
196.90	2.102E+05	21.0
197.33	2.102E+05	21.0
197.74	2.102E+05	21.0
198.14	2.102E+05	21.0
198.56	2.102E+05	21.0
198.98	2.102E+05	21.0
199.40	2.102E+05	21.0
199.82	2.102E+05	21.0
200.24	2.102E+05	21.0
200.65	2.102E+05	21.0
201.05	2.102E+05	21.0
201.44	2.102E+05	21.0
201.86	2.102E+05	21.0
202.28	2.102E+05	21.0
202.70	2.102E+05	21.0
203.09	2.102E+05	21.0
203.49	2.101E+05	21.0
203.91	2.102E+05	21.0
204.33	2.102E+05	21.0
204.73	2.101E+05	21.0
205.14	2.102E+05	21.0
205.54	2.101E+05	21.0
205.95	2.101E+05	21.0
206.36	2.102E+05	21.0
206.77	2.102E+05	21.0
207.17	2.101E+05	21.0
207.58	2.102E+05	21.0
208.00	2.101E+05	21.0
208.42	2.102E+05	21.0
208.82	2.101E+05	21.0
209.24	2.101E+05	21.0
209.66	2.101E+05	21.0
210.08	2.101E+05	21.0
210.49	2.101E+05	21.0
210.91	2.101E+05	21.0
211.31	2.101E+05	21.0
211.73	2.101E+05	21.0
212.15	2.102E+05	21.0
212.54	2.101E+05	21.0
212.96	2.101E+05	21.0
213.38	2.101E+05	21.0
213.80	2.101E+05	21.0
214.22	2.101E+05	21.0
214.64	2.101E+05	21.0
215.05	2.101E+05	21.0
215.48	2.101E+05	21.0
215.89	2.101E+05	21.0
216.31	2.101E+05	21.0
216.74	2.100E+05	21.0
217.16	2.100E+05	21.0
217.58	2.101E+05	21.0
218.00	2.101E+05	21.0
218.42	2.101E+05	21.0
218.84	2.101E+05	21.0
219.26	2.101E+05	21.0
219.68	2.101E+05	21.0
220.10	2.101E+05	21.0
220.52	2.101E+05	21.0
220.94	2.101E+05	21.0
221.36	2.101E+05	21.0
221.78	2.101E+05	21.0
222.20	2.101E+05	21.0
222.62	2.101E+05	21.0
223.04	2.101E+05	21.0
223.46	2.101E+05	21.0
223.90	2.101E+05	21.0
224.33	2.101E+05	21.0
224.75	2.101E+05	21.0
225.17	2.101E+05	21.0
225.58	2.101E+05	21.0
226.03	2.101E+05	21.0
226.45	2.101E+05	21.0
226.90	2.101E+05	21.0
227.35	2.101E+05	21.0
227.76	2.101E+05	21.0
228.19	2.101E+05	21.0
228.60	2.101E+05	21.0
229.02	2.101E+05	21.0
229.45	2.101E+05	21.0
229.86	2.101E+05	21.0
230.28	2.101E+05	21.0
230.70	2.101E+05	21.0
231.12	2.101E+05	21.0
231.54	2.101E+05	21.0
231.96	2.101E+05	21.0
232.38	2.101E+05	21.0
232.80	2.101E+05	21.0
233.22	2.101E+05	21.0
233.64	2.101E+05	21.0
234.05	2.101E+05	21.0
234.50	2.101E+05	21.0
234.93	2.101E+05	21.0
235.35	2.101E+05	21.0
235.76	2.101E+05	21.0
236.18	2.101E+05	21.0
236.60	2.101E+05	21.0
237.02	2.101E+05	21.0
237.44	2.101E+05	21.0
237.86	2.101E+05	21.0
